i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
65,-7.8806163146232295,0.4353584244580474,0.0,1.4918392869448858,2.863033364236695,4:50:02.019190,50,0.0019493871692543448,0.0020145714202400218,0.0013655973451807818,0.0037338703637539257,3.1541897096157463,3.04866475952673,2.236184673343801,0.44176031760373075,7.503310609801052,1.8166902332402044,3.1088023905985276,7.509200810130944,5.0,50.0,300.0,50.0
66,-6.87967470097672,4.369400109659354,0.0,3.2593130473422467,6.342810691739316,9:09:13.825889,50,0.004294817100310989,0.002777370335667914,0.0028916711881734635,0.008530278786359424,3.394473568618978,2.8037194184129124,2.3817665824962746,3.5153261155015176,7.746419813476572,1.3649654928267223,3.1462627055934034,8.043098079252024,5.0,50.0,300.0,50.0
67,-5.910556869428185,6.903729217000058,0.0,4.935932535413017,7.164982662875203,10:15:48.643006,50,0.006600905826997121,0.0023849208613192733,0.00311638294484118,0.008800180387568319,3.730428901092541,3.2875043574442513,2.6157025768456332,2.156686603568087,8.029199978574741,1.007964135868166,2.2740492341079843,6.567489454713937,5.0,50.0,300.0,50.0
68,-6.754495012695088,5.425123463377371,0.0,3.501326701632771,8.107908311893096,6:13:32.027844,50,0.00445570809138003,0.0025265508301202328,0.0026698127417836065,0.0085511296821363,2.801563788373453,3.0076748292821356,1.9397289285795196,0.05019638661973302,7.1284612932469145,1.8484503954943925,3.1587307171367693,4.438504288821719,5.0,50.0,300.0,50.0
69,-6.037266509462545,5.587944834053275,0.0,4.683783569144407,6.703182327245319,6:29:52.894199,50,0.006296510955170084,0.0024072450819598596,0.003168899834231088,0.008242257849476475,3.703921405011597,3.2021052349459076,2.530143857627661,1.3281153697420005,8.099238852690283,1.1501866878066238,2.5257514825017324,6.603231944416872,5.0,50.0,300.0,50.0
70,-7.000731806229161,3.7120248040248294,0.0,3.1587178232455044,5.691961574142292,8:41:49.540637,50,0.00397316371059468,0.0024058110815287576,0.002502141131878121,0.007124568950516949,2.8734375537357466,2.992398020676623,1.995561919630305,1.648655024693334,7.007541283672031,2.2431943483061154,2.8900294687952286,6.9106280037625485,5.0,50.0,300.0,50.0
71,-7.7297533102132325,0.7611553746619107,0.0,1.7683174439631042,4.256935153821857,5:12:31.095355,50,0.0022802663868078474,0.0022022567834272108,0.0016193479247264353,0.0057200970003148405,3.04660129282573,3.3835624475895125,2.1738056662464174,5.88427120732592,7.381223413428382,1.8737233549193242,2.9739038211551723,8.032586625650438,5.0,50.0,300.0,50.0
72,-7.74863052369958,1.1787273744983209,0.0,1.6406592051931201,5.623016414471236,5:29:30.503129,50,0.002110299337990645,0.002200241106402371,0.0014668942882583578,0.004868812935838471,3.0597709648947378,3.0351834791750347,2.144196408978979,0.35777185353988206,7.358027228921446,1.8629829086906353,3.2305997611086905,2.4243373488818487,5.0,50.0,300.0,50.0
73,-6.291647496749317,8.372245327504423,0.0,4.87747692372579,10.709537431889268,13:02:59.868344,50,0.005642319900728752,0.002144586532323655,0.0030148224687420173,0.0079140970371207,2.0667551577803707,3.3700653062620933,1.5500817591110998,0.3743250159388292,5.6610979926555745,3.032093133875704,3.373940684054093,1.0082899743858973,5.0,50.0,300.0,50.0
74,-6.946562210056529,4.467274207485017,0.0,3.2131208506832873,7.637242255119959,8:55:23.458879,50,0.0040756911506156495,0.0025809415904653613,0.002571543425814644,0.0072923606850898975,2.8958613787119134,3.4916665794482027,2.011038189982088,3.30652118994395,7.08335771005966,1.8903666276638464,3.3476773097245824,3.3438229598238487,5.0,50.0,300.0,50.0
